,DAA Metcalfe Price,Wlt Metcalfe Price
2013-03-23,77.81212077142618,77.62145148527262
2013-03-24,78.49675343574725,77.65372605699727
2013-03-25,77.3023107719681,77.67836209326826
2013-03-26,79.62311260737584,77.70423840613961
2013-03-27,79.28772883096556,77.72672284549483
2013-03-28,84.10675496485044,77.7581876326696
2013-03-29,81.45221398091023,77.7881647587665
2013-03-30,81.10993309104609,77.81802749230152
2013-03-31,77.30588943247398,77.84725557949486
2013-04-01,80.51335214633329,77.88156943927733
2013-04-02,83.41931622237638,77.91300363618224
2013-04-03,86.98394871543745,77.94345630458535
2013-04-04,86.78574495235289,77.97030392685197
2013-04-05,85.30137259782599,77.9978969035865
2013-04-06,81.09251936797544,78.02641411542578
2013-04-07,81.07538818397842,80.76089236392252
2013-04-08,87.81299445655375,80.78958244480528
2013-04-09,88.03935847104219,80.82221998675233
2013-04-10,91.09005341977662,80.85771195917793
2013-04-11,89.85669948223818,80.88750189764582
2013-04-12,86.14269330115879,80.91976970827366
2013-04-13,81.91830246755065,80.95098282761815
2013-04-14,80.35985473869505,80.97962808686526
2013-04-15,85.88337303039728,81.01038726558508
2013-04-16,85.58840935618971,81.04364799704581
2013-04-17,86.92098864218586,81.07584378543834
2013-04-18,83.10555274310322,81.10357007386833
2013-04-19,86.47181158987206,81.12945123805136
2013-04-20,80.47055783412732,81.15859124579706
2013-04-21,80.3270273676406,81.19195552400232
2013-04-22,84.33054801043019,83.97140813452474
2013-04-23,84.60536116645498,84.00505006704053
2013-04-24,86.88080849873903,84.03755051229626
2013-04-25,84.21203492524555,84.07212175296652
2013-04-26,83.64599722432891,84.10655805942278
2013-04-27,81.37048749406785,84.1362139368398
2013-04-28,89.81661273270022,84.17198683896369
2013-04-29,84.14812340967696,84.20722254162501
2013-04-30,81.62800830558098,84.23745021887123
2013-05-01,83.2285614371976,84.26813508055236
2013-05-02,82.96861047755355,84.29540878803043
2013-05-03,82.97977082532437,84.32333538488477
2013-05-04,80.24134327819573,84.35580022373483
2013-05-05,80.70261750440378,84.38955121974479
2013-05-06,83.56523207711236,84.42356963762789
2013-05-07,88.8204911356939,85.814345314842
2013-05-08,87.04246361067281,85.8491214798443
2013-05-09,83.38027249287606,85.88375057759971
2013-05-10,83.6715696611633,85.92013724212735
2013-05-11,83.07825771588448,85.95871573508616
2013-05-12,80.26074096051599,85.99439643339633
2013-05-13,83.58519928844952,86.03142219094497
2013-05-14,83.97412924698807,86.06425226963857
2013-05-15,83.86558050983241,86.09436058942731
2013-05-16,84.0045669578515,86.1260147501644
2013-05-17,82.73382826282229,86.1605088680405
2013-05-18,80.40019682072193,86.19248734863022
2013-05-19,78.95360298637954,86.226025284045
2013-05-20,81.33429359936521,86.25380277169701
2013-05-21,83.73576149329016,86.2863684062012
2013-05-22,82.24925977122918,87.46739106359165
2013-05-23,83.93539591241432,87.5058155450028
2013-05-24,84.08533712117125,87.54320753885249
2013-05-25,80.88022996782885,87.57978276752085
2013-05-26,80.93598678972168,87.61598098849667
2013-05-27,82.26511256742947,87.65514033437181
2013-05-28,83.0327859388702,87.69036044569927
2013-05-29,83.50672660665848,87.72787798098719
2013-05-30,83.02301162392192,87.76792962149872
2013-05-31,82.72424896762898,87.80716379097697
2013-06-01,80.41450710045365,87.85502102431639
2013-06-02,80.5187308076257,87.89983574511086
2013-06-03,83.82803293154673,87.94791378442092
2013-06-04,83.6470544601146,87.99610635483059
2013-06-05,83.60960627197746,88.03782989610735
2013-06-06,82.34819084257718,89.05036228538712
2013-06-07,82.6416785315428,89.08762992335416
2013-06-08,78.21192247147292,89.12960726141333
2013-06-09,78.03717627810825,89.16655252841934
2013-06-10,79.30822669399147,89.20705851928527
2013-06-11,80.74482083025936,89.249044251989
2013-06-12,80.38051522635405,89.29649628289145
2013-06-13,81.23126007636006,89.34006910460833
2013-06-14,82.99097404343168,89.3823226675728
2013-06-15,77.37980921149494,89.42301320332736
2013-06-16,75.86602479219259,89.46661331326415
2013-06-17,78.45272271178985,89.50084942070876
2013-06-18,80.332341676421,89.53395763451971
2013-06-19,81.90080103211233,89.5661695159043
2013-06-20,82.02718333231171,89.60270385904383
2013-06-21,81.70068227770636,90.5006043100277
2013-06-22,79.05778307391898,90.54312177329696
2013-06-23,76.86481353135059,90.58305795241867
2013-06-24,81.10919046005648,90.61942755429074
2013-06-25,80.05301425390343,90.65755978534175
2013-06-26,81.46694085483071,90.69989924547873
2013-06-27,79.65864876678248,90.74061291598876
2013-06-28,82.51170690573359,90.78189161860202
2013-06-29,79.87099163847567,90.82324836842004
2013-06-30,76.61347392507341,90.86075711991441
2013-07-01,82.22867262164127,90.89931322641141
2013-07-02,81.15231696159226,90.93695215531879
2013-07-03,81.66975267860617,90.98230259200571
2013-07-04,80.24396904315198,91.02304948225806
2013-07-05,80.22070123011801,91.06907251115261
2013-07-06,78.88626884457699,92.031726713438
2013-07-07,76.92680910729754,92.07864490033731
2013-07-08,81.3016829111126,92.1271790903413
2013-07-09,82.26727767925242,92.17404252339429
2013-07-10,81.97302441380647,92.22354421913273
2013-07-11,84.04729343834944,92.26780621969483
2013-07-12,85.67675672538682,92.30705256599978
2013-07-13,81.01187672909751,92.34713310875745
2013-07-14,76.18691205790529,92.39112387632535
2013-07-15,81.583564505772,92.43314745832734
2013-07-16,82.6892146108718,92.47524820139532
2013-07-17,81.3135285544672,92.52257520580869
2013-07-18,81.33440055478611,92.56406631297132
2013-07-19,80.41042984554011,92.60821640961085
2013-07-20,78.86911331087973,92.65633529112343
2013-07-21,77.44585235944247,93.42108772352061
2013-07-22,80.98988117947533,93.46445007424761
2013-07-23,82.38221532953573,93.50156870389024
2013-07-24,82.57695129095531,93.54349623987208
2013-07-25,82.75345897433279,93.58206153035292
2013-07-26,81.99988558332777,93.62545669293027
2013-07-27,78.34553303464108,93.67344272876878
2013-07-28,78.23226042706077,93.71806936188472
2013-07-29,82.97740175582108,93.765444023718
2013-07-30,84.57624509873305,93.81798571834624
2013-07-31,86.77841738613186,93.86877037647642
2013-08-01,93.78265291463276,93.91617760648444
2013-08-02,85.74310732724408,93.96770875660357
2013-08-03,81.07405953885998,94.01342786939935
2013-08-04,82.0367927876755,94.06166157281149
2013-08-05,84.86898051184953,94.86630827616248
2013-08-06,84.88765438876979,94.91833970290001
2013-08-07,86.24373101935922,94.96938320545539
2013-08-08,84.90538319737834,95.02576428222052
2013-08-09,83.45905992809065,95.07951547496766
2013-08-10,81.18269935246794,95.13753296580052
2013-08-11,80.12627136971443,95.19735080137715
2013-08-12,92.67866428386687,95.25731370554202
2013-08-13,86.69798251275903,95.30822940916396
2013-08-14,86.5914358461857,95.35506379025988
2013-08-15,86.20469941607975,95.40254564412969
2013-08-16,88.18839275428938,95.44955792396415
2013-08-17,82.83678802832257,95.50283344483384
2013-08-18,81.59115379935854,95.55734785112307
2013-08-19,87.27813449934027,95.6071888401444
2013-08-20,87.71885135412079,96.55063577267634
2013-08-21,89.12621728422464,96.60683387014697
2013-08-22,88.3606907203121,96.66890997904223
2013-08-23,88.40887584814443,96.72536883182985
2013-08-24,83.75258846856565,96.77819533701286
2013-08-25,85.43880586132074,96.82186630262602
2013-08-26,87.04371333702241,96.86996104484771
2013-08-27,91.7401324017692,96.91901724079852
2013-08-28,89.40700405512253,96.97078676571975
2013-08-29,87.03757273155608,97.02586904408805
2013-08-30,90.51905190063663,97.0857468497472
2013-08-31,90.33448395608214,97.15103914331459
2013-09-01,82.09359837066555,97.21590759819938
2013-09-02,84.232757997441,97.27916983544101
2013-09-03,86.75400634462218,97.33638442501976
2013-09-04,87.69059605969112,98.19366890017021
2013-09-05,86.34139066184385,98.24732607353985
2013-09-06,87.81762865482,98.30289561764127
2013-09-07,83.48124641047266,98.34653115601549
2013-09-08,81.98390391520387,98.39385835899304
2013-09-09,87.80635742350896,98.45517637500723
2013-09-10,86.56955958370894,98.51299790106724
2013-09-11,87.67547194709616,98.57367755655508
2013-09-12,88.91048487510608,98.63845199033523
2013-09-13,85.47818499633662,98.70063546778783
2013-09-14,81.6095373923024,98.76724472319772
2013-09-15,81.99896458473357,98.82267329360495
2013-09-16,87.05172127916913,98.86992268762023
2013-09-17,87.90778643399346,98.92494568140376
2013-09-18,89.10713716211202,98.97576370959906
2013-09-19,89.6880860859861,99.6962325808493
2013-09-20,88.68410087911082,99.75870591760673
2013-09-21,86.00041580608749,99.81787307333995
2013-09-22,85.56781292365365,99.8815638638738
2013-09-23,90.00215624214033,99.94760481003766
2013-09-24,89.62308552887386,100.0144338924948
2013-09-25,90.05103400882909,100.0795251792936
2013-09-26,89.58790836161528,100.13082006166118
2013-09-27,89.63376998895296,100.18728955010909
2013-09-28,87.2932059116493,100.24355462373428
2013-09-29,87.78445930640906,100.2977006762693
2013-09-30,90.51291372690561,100.34971506213394
2013-10-01,93.16521798502079,100.40950627825069
2013-10-02,96.22395249258884,100.47070720291573
2013-10-03,93.27844642151227,100.53461240146784
2013-10-04,89.8442728217161,101.35713698808799
2013-10-05,86.726615928509,101.42857379465872
2013-10-06,85.66341987776012,101.48905829236114
2013-10-07,90.42897581357408,101.54016012573427
2013-10-08,89.59192044131007,101.59332318336976
2013-10-09,90.92501779838432,101.65184965066547
2013-10-10,91.50617059376131,101.71511194726166
2013-10-11,90.63674824252665,101.77619831025984
2013-10-12,90.14367625994484,101.84702053430037
2013-10-13,90.72737765576223,101.92034015824689
2013-10-14,92.22725164907735,102.00350296981327
2013-10-15,93.02324751217103,102.09024311691616
2013-10-16,94.61917560278027,102.1604897228324
2013-10-17,92.30542447976046,102.21647226345364
2013-10-18,92.92636712225023,102.28096685216035
2013-10-19,95.83824688266174,103.17036842664466
2013-10-20,88.77103213809997,103.23832576372662
2013-10-21,96.02614848614444,103.31054939161987
2013-10-22,99.04449510758174,103.39462896922363
2013-10-23,98.64732112947544,103.4706737250134
2013-10-24,99.48170908061927,103.54483789175644
2013-10-25,97.2394735901489,103.62610918099148
2013-10-26,90.34327335037229,103.68920096725485
2013-10-27,88.41035219609624,103.7513806157154
2013-10-28,94.10312400667901,103.81229360814642
2013-10-29,94.21701584930788,103.86809198041571
2013-10-30,96.5038476798707,103.93623412689128
2013-10-31,96.52625613213561,104.01013843785329
2013-11-01,94.45892495636433,104.08316640904685
2013-11-02,92.46913963133437,104.15425400217059
2013-11-03,93.37704331978858,105.62766623369865
2013-11-04,98.4093783280433,105.6979735778543
2013-11-05,101.80654457300699,105.76084201041634
2013-11-06,104.56322944303965,105.81984974582413
2013-11-07,103.90482689448879,105.87207100703296
2013-11-08,104.46001723363958,105.92074323228414
2013-11-09,104.13695122333813,105.97458753535332
2013-11-10,101.27046824478352,106.03691335881119
2013-11-11,101.57261206836863,106.1052108337871
2013-11-12,101.85296310581626,106.1787849657453
2013-11-13,103.62653020233303,106.2404100191277
2013-11-14,105.04998224268755,106.30767259467831
2013-11-15,102.65597457188694,106.36880902397537
2013-11-16,99.33678695119174,106.44040538801526
2013-11-17,100.70748744345248,106.50919921960525
2013-11-18,111.81391583757795,108.5485889248182
2013-11-19,116.63449702753243,108.61000322247946
2013-11-20,110.3952266116954,108.67267909795913
2013-11-21,115.10794212534334,108.73010838488648
2013-11-22,111.71969866893282,108.79608293742392
2013-11-23,108.18022996416337,108.86141900811893
2013-11-24,104.22643540343985,108.92611236125667
2013-11-25,107.85769470358402,108.99286224442682
2013-11-26,114.85585422182244,109.05432799847986
2013-11-27,115.61818289894283,109.12133406323403
2013-11-28,116.98165840911025,109.19158204651767
2013-11-29,115.31141994588404,109.25886249748788
2013-11-30,111.58861366015817,109.32744773999885
2013-12-01,111.93062870494141,109.40360008708156
2013-12-02,114.26781799903571,109.46582066389445
2013-12-03,113.42567441470385,114.36237023337927
2013-12-04,115.41947960992684,114.4339330641274
2013-12-05,115.43052599332637,114.50521870059129
2013-12-06,112.55226869480377,114.59263088626122
2013-12-07,109.70563621987765,114.67477230559587
2013-12-08,103.71163170650925,114.75710052778895
2013-12-09,111.31882206381073,114.83156780800452
2013-12-10,111.59792778886892,114.9129792579005
2013-12-11,110.59847885754805,114.98308797745932
2013-12-12,106.71541351711714,115.0524794929896
2013-12-13,110.0485662986027,115.12669962862813
2013-12-14,110.3043297654513,115.21134054993506
2013-12-15,109.23471591321128,115.28717019410611
2013-12-16,115.68932552655828,115.37347209026483
2013-12-17,112.0008975293284,115.46083862392065
2013-12-18,116.08020862779873,118.7007654694074
2013-12-19,112.50237735780249,118.80239993548948
2013-12-20,112.71874229462438,118.88263837031793
2013-12-21,106.59810596266786,118.95535819498636
2013-12-22,106.64734961991009,119.03183953406638
2013-12-23,111.71256500945664,119.10938072955304
2013-12-24,108.41641461523918,119.18616830573836
2013-12-25,107.57461420383888,119.25991871376324
2013-12-26,106.95790233809268,119.34202860225166
2013-12-27,108.0029594097354,119.42614309121309
2013-12-28,104.72232790692527,119.49484959827116
2013-12-29,108.22486335777818,119.57194507941024
2013-12-30,112.50451021779232,119.65149464991154
2013-12-31,106.22153320542748,119.73628040332473
2014-01-01,101.36975144315274,119.83095958173575
2014-01-02,110.42321156875542,121.80304468838959
2014-01-03,111.40349535803985,121.87940616418729
2014-01-04,106.06969002311219,121.94640124895801
2014-01-05,109.90104876834714,122.03828506595485
2014-01-06,117.67817421083795,122.12703507679207
2014-01-07,111.3706684294807,122.21167236125967
2014-01-08,112.32139743570278,122.30416285830326
2014-01-09,110.31203879962442,122.40359780147939
2014-01-10,109.13373540964011,122.49363544134133
2014-01-11,109.66057461027891,122.59498544768493
2014-01-12,106.59377911286707,122.69513493196042
2014-01-13,114.16942958223707,122.77708205832464
2014-01-14,109.68563197637391,122.85578937405268
2014-01-15,111.03399888096446,122.9453691498373
2014-01-16,110.16573782915799,123.03563335549657
2014-01-17,109.89205219849494,125.01829798657607
2014-01-18,105.05296960544733,125.10544010312951
2014-01-19,105.73735881916296,125.19025128974563
2014-01-20,119.22436238980896,125.2883229105073
2014-01-21,116.03806485986206,125.3719894233234
2014-01-22,114.41088946280405,125.46896721563539
2014-01-23,114.4297591004673,125.55856569492319
2014-01-24,113.52219409929027,125.65444792207771
2014-01-25,109.9220828580716,125.73833177969165
2014-01-26,109.9941909740229,125.81575309121573
2014-01-27,118.42049483407114,125.90455296560275
2014-01-28,116.4259358577845,125.98330022409522
2014-01-29,113.54381048649543,126.06116716273704
2014-01-30,115.35725744658785,126.15150598715616
2014-01-31,114.55474261460446,126.24615483404439
2014-02-01,113.18108564656276,128.26785191490157
2014-02-02,112.03143297155874,128.3660675788775
2014-02-03,119.89592840347999,128.46185393105486
2014-02-04,118.49003014276329,128.55307068322782
2014-02-05,116.86777800568909,128.64234837812563
2014-02-06,117.93386644705231,128.73926964529477
2014-02-07,119.26244997390474,128.8219799753458
2014-02-08,114.96856223343264,128.9192950675594
2014-02-09,112.38928372763098,128.99322570744508
2014-02-10,119.70031654842288,129.07694757387952
2014-02-11,117.21172875749687,129.16513270430357
2014-02-12,126.38090205926761,129.26104330974155
2014-02-13,119.55549088281026,129.357159987753
2014-02-14,120.94858458809102,129.46052622257952
2014-02-15,117.01231359836865,129.56195880967348
2014-02-16,114.05395640683847,131.26169316035524
2014-02-17,121.01406352188673,131.347629994248
2014-02-18,117.75635542677222,131.43817639469964
2014-02-19,122.4734176906997,131.54952075594528
2014-02-20,122.2436315917826,131.64828581532382
2014-02-21,122.46733274208184,131.7332702839781
2014-02-22,117.84639784028457,131.8341125721705
2014-02-23,119.77442881862169,131.92843091039379
2014-02-24,128.46319704713503,132.03589573076096
2014-02-25,127.33567840214427,132.12667502652243
2014-02-26,125.95058888736284,132.2306404026749
2014-02-27,124.23041490978859,132.33710625858697
2014-02-28,126.74523370407853,132.4398381258668
2014-03-01,122.48920963973099,132.52173123997107
2014-03-02,120.25025870663957,132.6014872191955
2014-03-03,132.14040557437144,134.05948745417
2014-03-04,131.05424698350555,134.14593455368453
2014-03-05,127.59529691721204,134.2366114622849
2014-03-06,125.61475794637343,134.33737191067303
2014-03-07,124.15312367253642,134.43425563107587
2014-03-08,122.66374409217634,134.53250683051863
2014-03-09,122.89820949385633,134.63741331994632
2014-03-10,128.85074250169032,134.72491295612258
2014-03-11,126.39442368762889,134.82376169020847
2014-03-12,127.94215483288983,134.93107734877245
2014-03-13,127.46893499533094,135.0268013883496
2014-03-14,125.62922736189988,135.10553171046044
2014-03-15,118.70520557881143,135.20338311126542
2014-03-16,117.96545708922683,135.30500174439803
2014-03-17,126.13609521268778,135.40087268056195
2014-03-18,118.96276921894,136.52579514054617
2014-03-19,122.1012220437678,136.62247398523408
2014-03-20,123.74230148645668,136.72964666167724
2014-03-21,126.3185597911417,136.8425204012201
2014-03-22,124.1575404754111,136.94591069720389
2014-03-23,120.22654365459933,137.0763687397582
2014-03-24,127.41298858211579,137.19126073665697
2014-03-25,124.46725864515054,137.28741187941193
2014-03-26,123.62984992436769,137.38497768206048
2014-03-27,127.26798866514186,137.49135168837714
2014-03-28,125.97736848156649,137.59856979752513
2014-03-29,120.31744142973277,137.706636579385
2014-03-30,123.8047101027224,137.7932582792013
2014-03-31,125.30096055575143,137.9048493688926
2014-04-01,126.84525265396418,138.01109106389262
2014-04-02,126.16700763020248,139.13923679754393
2014-04-03,125.8227654334303,139.26790381123962
2014-04-04,126.6405379479632,139.39119875708323
2014-04-05,122.13673187017433,139.49956449807954
2014-04-06,128.27856455695124,139.59544715129283
2014-04-07,123.77882398564125,139.69150962139588
2014-04-08,125.0689459145411,139.7769080336411
2014-04-09,126.99532436605648,139.87970170696417
2014-04-10,128.66426195354714,139.9788590026501
2014-04-11,125.5590389123682,140.08719034811
2014-04-12,118.76137570511153,140.19060553916088
2014-04-13,126.77973395297829,140.3109816159413
2014-04-14,128.75778621561773,140.43551418467072
2014-04-15,131.8808227472435,140.55322356788812
2014-04-16,128.94460602476136,140.65627627078248
2014-04-17,124.87784937399698,141.69455117073642
2014-04-18,122.66877286228059,141.79965210054075
2014-04-19,121.3505284089623,141.90430441832902
2014-04-20,125.87329250020954,142.02170929787323
2014-04-21,122.77447317984,142.13474344589088
2014-04-22,129.02349056024696,142.23674738588926
2014-04-23,125.55317278286853,142.34625567066925
2014-04-24,126.16016172830622,142.4466707643102
2014-04-25,129.62380543019168,142.5679535444433
2014-04-26,120.45184164098312,142.67680997799116
2014-04-27,128.16546769096615,142.79526824953385
2014-04-28,127.90338168189142,142.89720523672347
2014-04-29,127.9873090329893,143.0121170070769
2014-04-30,127.6335951980862,143.10435898852177
2014-05-01,125.43477542531147,143.22309281728045
2014-05-02,123.29659068953559,144.25215835826748
2014-05-03,117.38224773183171,144.34921521173558
2014-05-04,126.78533769441648,144.45261410171227
2014-05-05,123.8017946404724,144.53835811596696
2014-05-06,128.30294988082497,144.67170058597557
2014-05-07,127.72606642902144,144.78122987035633
2014-05-08,128.4485282638083,144.8965068374876
2014-05-09,127.7634251238714,145.0141044530248
2014-05-10,122.40578069590677,145.13820094954738
2014-05-11,128.88251661018865,145.24379952443846
2014-05-12,126.90464443462258,145.3579625852532
2014-05-13,125.33306840095509,145.47096609115113
2014-05-14,127.86125257879748,145.57580566974977
2014-05-15,131.20108833515124,145.69556582479038
2014-05-16,127.53976274420361,145.82261236406146
2014-05-17,126.44281484149558,146.77642984807417
2014-05-18,131.8165119806537,146.89867165755163
2014-05-19,132.67964029386866,147.01832856776733
2014-05-20,134.73268665438104,147.14467221964085
2014-05-21,128.38007415463977,147.26986796931521
2014-05-22,129.59099082099556,147.39318926357123
2014-05-23,132.46766996853586,147.51174553576905
2014-05-24,121.43249720187693,147.62262292490814
2014-05-25,134.4793788331359,147.7387729254321
2014-05-26,130.9961349961881,147.8529905118885
2014-05-27,133.89986532057287,147.95148877043076
2014-05-28,134.06621276852917,148.07412562433106
2014-05-29,131.60194085055224,148.17664648629955
2014-05-30,128.73862752654497,148.29831084704514
2014-05-31,126.81803805127417,148.4056195670947
2014-06-01,136.19878599732016,149.41126477140426
2014-06-02,133.30986400238805,149.5539542923491
2014-06-03,135.25366155212112,149.68586688176913
2014-06-04,133.08389051851222,149.8203115320725
2014-06-05,134.96281497451992,149.9334565365447
2014-06-06,133.3578118811646,150.03711791014248
2014-06-07,127.47346052983113,150.15292975667347
2014-06-08,133.45550419227456,150.25473527184246
2014-06-09,131.63740227116074,150.37173135243995
2014-06-10,135.5764929144852,150.4972373226913
2014-06-11,134.02770975119827,150.60718206744474
2014-06-12,134.03068803191064,150.73697117109347
2014-06-13,134.34478135215903,150.86023438417473
2014-06-14,129.65253761797166,150.99513663394364
2014-06-15,135.3290293868186,151.13947519457415
2014-06-16,135.46572811971305,152.21917112992682
2014-06-17,136.86639991415095,152.36085216724388
2014-06-18,133.42800600963048,152.48278210116393
2014-06-19,132.15583437078652,152.6119283869124
2014-06-20,131.63692074181753,152.7560966751029
2014-06-21,131.23155331954806,152.90061237852376
2014-06-22,137.83290412117879,153.0407980490733
2014-06-23,133.65050436384595,153.17818495561835
2014-06-24,136.06524309021697,153.32528581146266
2014-06-25,136.14549106326396,153.47196050823302
2014-06-26,133.26684251797846,153.60639746784287
2014-06-27,134.97116195332393,153.76164568719918
2014-06-28,130.4508368494139,153.90542660262702
2014-06-29,137.0655429534373,154.0297310452118
2014-06-30,138.26828651952292,154.13443843330106
2014-07-01,139.1291403818041,155.18036920979756
2014-07-02,138.13152126856767,155.290354798063
2014-07-03,134.04032398937304,155.40214700730112
2014-07-04,131.0545105488042,155.53592014620958
2014-07-05,126.98847683369056,155.6586656973534
2014-07-06,139.5480447575889,155.77355623657715
2014-07-07,140.51896253851186,155.8951512294493
2014-07-08,144.6067526096084,156.01698489654342
2014-07-09,140.4518023505372,156.15209308707313
2014-07-10,136.66049086969477,156.27361510585206
2014-07-11,137.30367508196184,156.40110052197062
2014-07-12,134.6865806983827,156.5296664759768
2014-07-13,140.74783291649828,156.66096159245086
2014-07-14,136.70050781157687,156.77195633917682
2014-07-15,139.21304850165123,156.90293588228872
2014-07-16,137.67177125388648,158.01876388025312
2014-07-17,138.95073140832235,158.16229451534656
2014-07-18,138.02630319351874,158.3061502973648
2014-07-19,133.9727562536861,158.4545283696696
2014-07-20,142.6505849489932,158.58474836318018
2014-07-21,137.01841110335562,158.7152345842976
2014-07-22,138.661364446052,158.83501112686875
2014-07-23,139.9209470154339,158.95839582380603
2014-07-24,140.32167519690643,159.07947591997387
2014-07-25,140.70038042203873,159.2177694358042
2014-07-26,132.95562354043008,159.33168183498742
2014-07-27,141.97242650817518,159.46199298786226
2014-07-28,140.5416474930258,159.59000526637647
2014-07-29,139.83950333388384,159.71741594163922
2014-07-30,141.98187366393023,159.8648069257811
2014-07-31,141.52108599444526,161.1603328217505
2014-08-01,140.59466563453483,161.2968119322275
2014-08-02,134.04157023713176,161.43880816228997
2014-08-03,141.66657461720968,161.57324690371246
2014-08-04,141.11915167716234,161.68519781584152
2014-08-05,147.06599734329865,161.80347771536864
2014-08-06,145.98534444723364,161.94745201030216
2014-08-07,142.77264661077717,162.08821800080364
2014-08-08,141.7027275146437,162.22751914212162
2014-08-09,137.4963880056367,162.38834395558374
2014-08-10,147.7002105522382,162.5451253837835
2014-08-11,145.73025562329425,162.70672231320103
2014-08-12,148.46714517299247,162.86158374895325
2014-08-13,146.94934123876195,162.99091027022186
2014-08-14,148.30941096992495,163.15180273358135
2014-08-15,148.15025011401517,164.64276898448665
2014-08-16,143.11857337050614,164.78625679853212
2014-08-17,148.62940291336696,164.94098237599027
2014-08-18,147.39724509231755,165.12163773022388
2014-08-19,146.34990612782647,165.29178241252313
2014-08-20,146.37416257269427,165.44674542595754
2014-08-21,147.8458952101202,165.59838081101122
2014-08-22,145.92397666045636,165.74297706857942
2014-08-23,139.25049339545757,165.8924990355613
2014-08-24,151.06288579123512,166.02753323172917
2014-08-25,145.99426195836867,166.15448528448746
2014-08-26,147.56337181161936,166.3151324590166
2014-08-27,147.96858942472653,166.47242777063093
2014-08-28,148.5767172420896,166.63381824844836
2014-08-29,143.22345856316971,166.79277794193578
2014-08-30,144.0257205621086,168.14049130086767
2014-08-31,149.0308592443248,168.3188748983947
2014-09-01,148.9657738278115,168.44820195995104
2014-09-02,149.29119110560046,168.58825778188353
2014-09-03,144.85732709415166,168.7496198961606
2014-09-04,147.46147250623693,168.9008143781688
2014-09-05,149.20509074312992,169.03985465206094
2014-09-06,141.67800233402403,169.21187585213409
2014-09-07,157.71357824699425,169.36117145414588
2014-09-08,151.2287372831356,169.50015435222792
2014-09-09,159.86327661582007,169.64134605622576
2014-09-10,156.1509708551135,169.79348919805886
2014-09-11,146.63835272361766,169.95859777561844
2014-09-12,145.548416124919,170.10849758929731
2014-09-13,142.51177438514867,170.28508180019998
2014-09-14,160.2718982834481,171.6776168246137
2014-09-15,151.21438943029568,171.83401445979888
2014-09-16,157.8854142350098,172.00366189901274
2014-09-17,151.65675841640385,172.1886424943658
2014-09-18,151.80324495175657,172.36710739767182
2014-09-19,148.06335541452256,172.53800601105382
2014-09-20,147.72793714613542,172.71432110592173
2014-09-21,154.27849814529515,172.87899882216618
2014-09-22,155.6177170088093,173.04807844353272
2014-09-23,153.60561715513228,173.1993728950699
2014-09-24,152.57064140762142,173.3570508005503
2014-09-25,155.0870938563273,173.5312938880887
2014-09-26,150.92494922722432,173.66732789085407
2014-09-27,148.18949871130806,173.80361344969603
2014-09-28,161.73258706288973,173.93607175199776
2014-09-29,155.02775633412037,175.1307050370256
2014-09-30,158.9362656733135,175.28851179833165
2014-10-01,158.16026190869565,175.44872227076056
2014-10-02,152.5505488509382,175.59165074558302
2014-10-03,151.34182269634746,175.7431625492664
2014-10-04,150.3405731479709,175.90330884569195
2014-10-05,165.10460008486186,176.07944773431183
2014-10-06,155.20914188378677,176.24763320292618
2014-10-07,156.85223472913376,176.3879005334561
2014-10-08,154.7535033663475,176.5389268558811
2014-10-09,154.7005443866801,176.69446359992705
2014-10-10,156.46613302244367,176.85770031820707
2014-10-11,149.61342532333546,177.00966825078407
2014-10-12,166.7655188391596,177.16617528958741
2014-10-13,159.08957992165892,177.33043095250216
2014-10-14,162.15162481350697,178.53731694054756
2014-10-15,159.03302235531396,178.69930513059066
2014-10-16,154.85174274329472,178.85840688242962
2014-10-17,154.0699433289587,179.01136821176922
2014-10-18,153.4817933064729,179.18840615684232
2014-10-19,165.62147277465985,179.3322782307726
2014-10-20,159.1031823771914,179.48075764983653
2014-10-21,160.26583868765408,179.64691488896125
2014-10-22,159.43826250466134,179.81996607777765
2014-10-23,158.99851702846672,179.9846679442733
2014-10-24,158.62315496923935,180.1584734070559
2014-10-25,160.10140064958694,180.32828037100148
2014-10-26,162.71266516729062,180.46549111342517
2014-10-27,164.85565792881306,180.64037198588184
2014-10-28,161.14893431053142,180.79247279400604
2014-10-29,160.2564081220038,182.03014472168647
2014-10-30,161.61800248501513,182.21986169437156
2014-10-31,161.30393711947136,182.43019687080024
2014-11-01,154.96501155695694,182.60852299504484
2014-11-02,173.60215977924346,182.78274894874352
2014-11-03,163.49726579851824,182.97314700843367
2014-11-04,163.3241532561503,183.15608656810164
2014-11-05,162.22175836136847,183.31225521477162
2014-11-06,165.7369027241114,183.486891159286
2014-11-07,166.242211459547,183.65735795108552
2014-11-08,155.61523713809737,183.83160807180678
2014-11-09,172.45334983800592,184.002809194253
2014-11-10,165.33426304455975,184.17094045783827
2014-11-11,162.76705207032006,184.31877379045352
2014-11-12,168.6103681680688,184.48756586102027
2014-11-13,165.62787003468927,185.7190194056379
2014-11-14,167.8394700136188,185.89800311478191
2014-11-15,157.5375954770597,186.06105690688227
2014-11-16,172.99763410642697,186.2361191102091
2014-11-17,166.41276900122435,186.4045318135498
2014-11-18,165.60353072346174,186.5850235288647
2014-11-19,166.5145882238571,186.75062763151422
2014-11-20,165.08151306708706,186.9130318717172
